Geocode,business_id,name,address,city,state,postal_code,latitude,longitude,Score,Income
6037500800,PR0039381,ZAPIEN'S SALSA GRILL,6702 S ROSEMEAD BLVD ,PICO RIVERA,CA,90660,33.98464915,-118.0957627,95,71949
6037701502,PR0039391,FROMINS DELI,1832 WILSHIRE BLVD ,SANTA MONICA,CA,90403,34.03002328,-118.4846302,92,98938
6037120400,PR0039413,JOLLIBEE,8261 WOODMAN AVE ,PANORAMA CITY,CA,91402,34.22099276,-118.4328872,96,58481
6037207102,PR0039427,LA LUZ DEL DIA,107 E PASEO DE LA PLZ ,LOS ANGELES,CA,90012,34.05645662,-118.2392925,96,36341
6037650502,PR0039430,STEVE'S CHARBROILER #3,20055 ANZA AVE ,TORRANCE,CA,90503,33.84950244,-118.3624238,94,120441
6037212102,PR0039436,SAKE HOUSE,3465 W 6TH ST #150,LOS ANGELES,CA,90020,34.06373351,-118.2970255,90,39558
6037701902,PR0039439,NORDSTROM - BAZILLE,220 BROADWAY ,SANTA MONICA,CA,90401,34.01362293,-118.4947538,94,121848
6037621102,PR0039448,EL POLLO INKA,1100 PACIFIC COAST HWY STE #2,HERMOSA BEACH,CA,90254,33.86372041,-118.3926788,97,213731
6037480802,PR0039476,EL POLLO LOCO #5917,2528 W COMMONWEALTH AVE ,ALHAMBRA,CA,91803,34.08751607,-118.150962,90,78685
6037900704,PR0039510,COACH'S TAVERN,43451 GADSDEN AVE ,LANCASTER,CA,93534,34.67287233,-118.1438232,91,41692
6037702400,PR0039522,RPCCO'S TAVERN,3843 MAIN ST ,CULVER CITY,CA,90232,34.02457515,-118.3946148,90,105786
6037214800,PR0039572,THE IZAKA-YA,8420 W 3RD ST ,LOS ANGELES,CA,90048,34.07295692,-118.373904,90,123823
6037700801,PR0039618,LARDER AT MAPLE DR,345 N MAPLE DR STE 100,BEVERLY HILLS,CA,90210,34.07458234,-118.3941639,93,126050
6037189101,PR0039639,PALERMO RESTAURANT,1858 N VERMONT AVE ,LOS ANGELES,CA,90027,34.10477974,-118.2915564,97,72850
6037800408,PR0039699,SUNSET BEACH RESTAURANT,6800 WESTWARD BEACH RD ,MALIBU,CA,90265,34.00974614,-118.8159714,95,275334
6037300800,PR0039737,DIVINA CUCINA,3730 N VERDUGO RD ,MONTROSE,CA,91020,34.2044406,-118.2251586,93,116801
6037650200,PR0039757,STEVES CHAR BURGER #2,18202 PRAIRIE AVE ,TORRANCE,CA,90504,33.8653496,-118.3434772,92,114016
6037403721,PR0039766,FARMER BOYS COVINA,701 N GRAND AVE ,COVINA,CA,91724,34.09272065,-117.8729643,91,78413
6037800204,PR0039779,CORNER BAKERY CAFE #128,4776 COMMONS WAY ,CALABASAS,CA,91302,34.15515784,-118.6429498,94,225178
6037553601,PR0039791,MARISCOS MI LINDO SINALOA #2,7610 E ROSECRANS AVE ,PARAMOUNT,CA,90723,33.90324462,-118.1667884,90,57601
6037311600,PR0039813,CIAO CRISTINA,4201 W OLIVE AVE ,BURBANK,CA,91505,34.14810417,-118.3424921,90,87601
6037430902,PR0039838,OTO OTO JAPANESE RESTAURANT,929 W HUNTINGTON DR ,MONROVIA,CA,91016,34.14090258,-118.0194188,84,86063
6037401311,PR0039888,CASA DEL REY,345 W BONITA AVE ,SAN DIMAS,CA,91773,34.10680176,-117.8125143,95,86417
6037277200,PR0039916,DENNY'S #6220,8601 BELLANCA AVE ,LOS ANGELES,CA,90045,33.95949368,-118.3806704,93,69225
6037432601,PR0039933,OCEAN BO RESTAURANT,3944 N PECK RD A1,EL MONTE,CA,91731,34.07662677,-118.0213563,94,72681
6037551102,PR0039934,CAFE N STUFF,9306 E FIRESTONE BLVD ,DOWNEY,CA,90242,33.93233517,-118.1177714,90,58801
6037214600,PR0039946,ROBATA JINYA,08050 W 3RD ST ,LOS ANGELES,CA,90048,34.07193513,-118.3655176,93,132307
6037700902,PR0039984,PICCOLO PARADISCO,150 S BEVERLY DR ,BEVERLY HILLS,CA,90212,34.065416,-118.3987178,94,115667
6037401102,PR0040000,EL POLLO LOCO #5789,750 S GRAND AVE ,GLENDORA,CA,91740,34.1253774,-117.8722221,96,82458
6037273402,PR0040002,VENICE ALE HOUSE,2 ROSE AVE ,VENICE,CA,90291,33.9946977,-118.4801337,94,108877
6037920114,PR0040008,MARSTON'S,24011 NEWHALL RANCH RD ,VALENCIA,CA,91355,34.43169505,-118.5575814,93,111731
6037702002,PR0040061,DHABA INDIA FOOD,2104 MAIN ST ,SANTA MONICA,CA,90405,34.00612074,-118.4881368,91,117028
6037481402,PR0040064,JAZZ CAT,121 E VALLEY BLVD # B,SAN GABRIEL,CA,91776,34.07980881,-118.0988448,93,70790
6037402001,PR0040075,ROUND TABLE PIZZA,408 W AUTO CENTER DR ,CLAREMONT,CA,91711,34.08052082,-117.719672,93,84938
6037207710,PR0040107,RICE GARDEN,505 S FLOWER ST # #B270,LOS ANGELES,CA,90071,34.05153095,-118.2562318,92,109780
6037310702,PR0040124,GOURMET 88,230 N SAN FERNANDO BLVD ,BURBANK,CA,91502,34.18248702,-118.310099,92,63799
6037702901,PR0040131,SANTA MONICA YACHT CLUB,13589 MINDANAO WAY ,MARINA DEL REY,CA,90292,33.97881605,-118.4425484,96,123982
6037433200,PR0040202,GOODY'S,11357 VALLEY BLVD ,EL MONTE,CA,91731,34.07067256,-118.0301573,90,55740
6037135114,PR0040231,PANINI CAFE,21600 VICTORY BLVD ,WOODLAND HILLS,CA,91367,34.1876295,-118.6006218,96,90080
6037139401,PR0040339,SUPER WOK,5418 RESEDA BLVD ,TARZANA,CA,91356,34.1694897,-118.5358344,90,80606
6037201601,PR0040373,TROY'S BURGERS #10,4805 E VALLEY BLVD ,LOS ANGELES,CA,90032,34.06636541,-118.1799566,91,66254
6037480802,PR0040379,CHONITO'S MEXICAN RESTAURANT,2505 W VALLEY BLVD ,ALHAMBRA,CA,91803,34.07749322,-118.1510906,90,78685
6037214800,PR0040446,BERRIS PIZZA,8412 W 3RD ST ,LOS ANGELES,CA,90048,34.07293359,-118.3736933,94,123823
6037301802,PR0040486,CALIFORNIA PIZZA KITCHEN #32,101 N BRAND BLVD # 101,GLENDALE,CA,91203,34.14646024,-118.2551225,94,75141
6037408630,PR0040487,CASA BLANCA,15922 E GALE AVE ,HACIENDA HEIGHTS,CA,91745,34.00972467,-117.9601124,94,91656
6037535803,PR0040499,EL TACAZO,3297 TWEEDY BLVD ,SOUTH GATE,CA,90280,33.94518112,-118.2120135,95,52136
6037269100,PR0040520,YEN SUSHI & SAKE BAR,9618 W PICO BLVD STE 509,LOS ANGELES,CA,90035,34.05495881,-118.3981503,70,125557
6037214501,PR0040534,UMAMI BURGER,189 THE GROVE DR STE C-10,LOS ANGELES,CA,90036,34.0737549,-118.3564807,90,112810
6037143700,PR0040618,MICELIS KITCHEN,3655 CAHUENGA BLVD W ,LOS ANGELES,CA,90068,34.13463776,-118.3610863,94,207790
6037408211,PR0040649,CHIPOTLE MEXICAN GRILL,17501 COLIMA RD STE #C,INDUSTRY,CA,91748,33.9906074,-117.9245166,94,64159
6037577200,PR0040656,TERESITA'S,3826 E 1ST ST ,LOS ANGELES,CA,90063,33.76111919,-118.1473679,94,108394
6037294520,PR0040689,LA PAZ MARISCOS,1227 N AVALON BLVD ,WILMINGTON,CA,90744,33.78747838,-118.2632226,84,63583
6037553801,PR0040726,RESTAURANT EL SINALOENSE #2,15503 PARAMOUNT BLVD ,PARAMOUNT,CA,90723,33.89277165,-118.1605036,94,63508
6037128500,PR0040743,FOUR N 20 RESTAURANT,5530 VAN NUYS BLVD ,VAN NUYS,CA,91401,34.171108,-118.4483698,95,80161
6037143800,PR0040744,THE SAPPHIRE,11938 VENTURA BLVD ,STUDIO CITY,CA,91604,34.14306935,-118.392003,95,187669
6037402501,PR0040839,MARISCOS EL OSTION,995 W MISSION BLVD ,POMONA,CA,91766,34.05512904,-117.7607675,95,45805
6037207301,PR0040844,LITTLE EASY,501 S SPRING ST ,LOS ANGELES,CA,90013,34.04736016,-118.2498566,93,73348
6037214902,PR0040854,LE PAIN QUOTIDIEN,320 S ROBERTSON BLVD ,LOS ANGELES,CA,90048,34.07292425,-118.3836183,90,96162
6037404801,PR0040866,MARISCOS MARTIN,3709 BALDWIN PARK BLVD STE A,BALDWIN PARK,CA,91706,34.07916854,-117.9697442,96,68325
6037219901,PR0040872,FAIS DO DO,5257 W ADAMS BLVD ,LOS ANGELES,CA,90016,34.03264783,-118.3570463,91,42142
6037481300,PR0040876,COM TAM NINH KIEU,8748 E VALLEY BLVD STE #A,ROSEMEAD,CA,91770,34.08061012,-118.0790579,97,74336
6037128601,PR0040934,BARONE'S,13726 OXNARD ST ,VAN NUYS,CA,91401,34.17925259,-118.432109,99,63800
6037212102,PR0040991,CAFE BLEU,3470 W 6TH ST STE 8B,LOS ANGELES,CA,90020,34.06338762,-118.2974776,93,39558
6037302202,PR0041049,FRESCO RISTORANTE,514 S BRAND BLVD ,GLENDALE,CA,91209,34.1400137,-118.2546551,92,49822
6037294421,PR0041066,EL POLLO LOCO,1141 PACIFIC COAST HWY ,HARBOR CITY,CA,90710,33.79036906,-118.2967871,98,59686
6037405203,PR0041070,DENNYS #145,14550 BALDWIN PARK TOWNE CTR ,BALDWIN PARK,CA,91706,34.07120267,-117.958385,96,81377
6037143100,PR0041083,MALBEC ARGENTINEAN BISTRO,10151 1/2 RIVERSIDE DR,NORTH HOLLYWOOD,CA,91602,34.15236572,-118.3520369,91,144410
6037127520,PR0041108,DENNY'S #205,15540 ROSCOE BLVD ,VAN NUYS,CA,91406,34.2212328,-118.4712545,90,37533
6037212203,PR0041113,OB BEAR RESTAURANT,3002 1/2 W 7TH ST ,LOS ANGELES,CA,90005,34.05964205,-118.2893234,93,32196
6037296600,PR0041152,SAN PEDRO CAFE,605 S PACIFIC AVE ,SAN PEDRO,CA,90731,33.73852441,-118.2880778,94,44755
6037124902,PR0041176,ROYAL OAK,5416 WHITSETT AVE ,VALLEY VILLAGE,CA,91607,34.16917739,-118.4051186,98,55994
6037207400,PR0041210,GALERO GRILLE,555 W TEMPLE ST,LOS ANGELES,CA,90012,34.05780447,-118.2457908,97,186735
6037117404,PR0041218,TOMMY'S HAMBURGERS,15745 ROSCOE BLVD ,NORTH HILLS,CA,91343,34.22154999,-118.4757178,92,93864
6037206031,PR0041226,CHURCH & STATE,1850 E INDUSTRIAL ST APT 100,LOS ANGELES,CA,90021,34.03565032,-118.2334079,97,120320
6037123901,PR0041239,ROMA ITALIAN GROCERIES,6449 LANKERSHIM BLVD ,NORTH HOLLYWOOD,CA,91606,34.18811095,-118.3879768,90,70711
6037111302,PR0041271,MANDARIN KING,17092 DEVONSHIRE ST ,NORTHRIDGE,CA,91325,34.25734613,-118.5053753,93,93297
6037267800,PR0041275,UPSTAIRS 2,2311 COTNER AVE ,LOS ANGELES,CA,90064,34.03751344,-118.4379591,92,112917
6037502901,PR0041333,CHIPOTLE #1812,10120 CARMENITA RD ,WHITTIER,CA,90605,33.94126233,-118.0460969,99,85641
6037702901,PR0041397,CALIFORNIA PIZZA KITCHEN #14,13345 FIJI WAY ,MARINA DEL REY,CA,90292,33.97802518,-118.437418,91,123982
6037212204,PR0041476,RAIN,685 S HOOVER ST ,LOS ANGELES,CA,90005,34.06060497,-118.2843646,95,37139
6037119800,PR0041498,EL CAFETALITO REST #2,8700 WOODMAN AVE STE 7,PACOIMA,CA,91331,34.22836148,-118.434544,90,82843
6037700502,PR0041518,KITCHEN 24,8575 SANTA MONICA BLVD ,WEST HOLLYWOOD,CA,90069,34.08870789,-118.3782368,90,92453
6037204300,PR0041520,MARISCOS EL JATO,2936 E 4TH ST ,LOS ANGELES,CA,90033,34.0370387,-118.204119,91,35739
6037143902,PR0041529,LE PAIN QUOTIDIEN,13045 VENTURA BLVD ,STUDIO CITY,CA,91604,34.14592514,-118.4175644,90,215898
6037482304,PR0041573,EL POLLO LOCO,7639 E GARVEY AVE ,ROSEMEAD,CA,91770,34.06274899,-118.1029233,95,46153
6037211420,PR0041617,LIVING FISH CENTER,4356 BEVERLY BLVD ,LOS ANGELES,CA,90004,34.07613819,-118.303834,97,63878
6037207710,PR0041641,BUGIS STREET BRASSERIE AND BAR,501 S OLIVE ST ,ACTON,CA,90013,34.04951921,-118.2530316,92,109780
6037215101,PR0041671,LACMA PLAZA,5905 W WILSHIRE BLVD ,LOS ANGELES,CA,90036,34.06282324,-118.3579285,98,86259
6037405102,PR0041690,VIA MAR FAMILY RESTAURANT,4105 MAINE AVE ,BALDWIN PARK,CA,91706,34.08701319,-117.9607228,94,51883
6037113301,PR0041703,CALIFORNIA PIZZA KITCHEN,9301 TAMPA AVE UNIT 129,NORTHRIDGE,CA,91324,34.23920058,-118.5537907,97,106722
6037621204,PR0041710,ORIENTAL BREEZE,207 FISHERMANS WHARF ,REDONDO BEACH,CA,90277,33.83894114,-118.3902847,90,110844
6037430101,PR0041777,QDOBA MEXICAN GRILL #2629,1430 MOUNTAIN AVE # 101,DUARTE,CA,91010,34.13716238,-117.9863124,98,71069
6037603702,PR0041815,PANCAKE FACTORY,15619 S CRENSHAW BLVD ,GARDENA,CA,90249,33.88853529,-118.326765,91,91051
6037403322,PR0041863,DB'S GRILLE,21725 E GATEWAY CENTER DR ,DIAMOND BAR,CA,91765,34.0010475,-117.8331182,96,102835
6037127300,PR0041868,KEBAB HALEBI,15333 SHERMAN WAY STE #BB,VAN NUYS,CA,91406,34.20127762,-118.4671599,90,62044
6037310701,PR0041878,EL POLLO LOCO #5922,521 N FIRST ST ,BURBANK,CA,91502,34.18267918,-118.3145876,97,54553
6037189201,PR0041914,HOUSE OF PIES,1869 N VERMONT AVE ,LOS ANGELES,CA,90027,34.10485468,-118.2919457,91,54312
6037700801,PR0041921,PANINI CAFE,9601 S SANTA MONICA BLVD ,BEVERLY HILLS,CA,90210,34.06982788,-118.4057564,100,126050
6037207301,PR0041948,HOT KITCHEN,448 S HILL ST ,LOS ANGELES,CA,90013,34.04896738,-118.2513953,94,73348
6037206020,PR0041979,TRAXX RESTAURANT,800 N ALAMEDA ST ,LOS ANGELES,CA,90012,34.0549409,-118.2375167,94,97292
6037670403,PR0041991,LUNA ROSSA,550 DEEP VALLEY DR STE 265,ROLLING HILLS ESTATES,CA,90274,33.77256399,-118.3730512,90,165375
6037277200,PR0042011,LAX MARRIOTT HANGER 18,5855 W CENTURY BLVD ,LOS ANGELES,CA,90045,33.94571965,-118.3848839,98,69225
6037217002,PR0042104,VERSAILLES,1415 S LA CIENEGA BLVD ,LOS ANGELES,CA,90035,34.05271167,-118.3763276,94,99043
6037551700,PR0042109,LA PERLA DEL MAR,8803 E IMPERIAL HWY # 502,DOWNEY,CA,90242,33.91735594,-118.1393163,94,78008
6037530203,PR0042177,DENNY'S RESTAURANT,2727 VIA CAMPO # #449,MONTEBELLO,CA,90640,34.0327531,-118.1263089,99,59630
6037702102,PR0042178,RICK'S TAVERN ON MAIN,2907 MAIN ST ,SANTA MONICA,CA,90405,33.99948591,-118.4808204,90,114465
6037310702,PR0042213,PANERA BREAD,132 E PALM AVE ,BURBANK,CA,91502,34.181964,-118.3108969,93,63799
6037701902,PR0042264,BARNEY'S BEANERY,1351 3RD STREET PROMENADE ,SANTA MONICA,CA,90401,34.01609453,-118.496089,97,121848
6037401101,PR0042275,PEPPER TREE,1020 E ROUTE 66,GLENDORA,CA,91740,34.12865993,-117.8478725,84,86088
6037208501,PR0042294,BAHAY JUBO RESTAURANT,2330 W TEMPLE ST ,LOS ANGELES,CA,90026,34.07131926,-118.2717515,90,58213
6037194401,PR0042350,GARDELIS RESTAURANT,7963 MELROSE AVE ,LOS ANGELES,CA,90046,34.08392442,-118.3631825,97,117165
6037203300,PR0042393,PANDA EXPRESS,1969 ZONAL AVE ,LOS ANGELES,CA,90033,34.06158604,-118.2046287,95,41567
6037550700,PR0042425,"THE MARKETPLACE GRILL CAFE,",7877 FLORENCE AVE ,DOWNEY,CA,90240,33.95481472,-118.1321515,92,102359
6037553200,PR0042445,EL HONERO RESTAURANT,14074 WOODRUFF AVE ,BELLFLOWER,CA,90706,33.90304746,-118.1164719,91,89477
6037702803,PR0042450,ALIBI ROOM,12236 W WASHINGTON BLVD ,LOS ANGELES,CA,90066,33.99693526,-118.4265797,90,92070
6037311600,PR0042462,DON CUCO RESTAURANT,3911 W RIVERSIDE DR ,BURBANK,CA,91505,34.15238862,-118.3424591,93,87601
6037207502,PR0042506,PANDA EXPRESS # 248,350 S GRAND AVE # # R1A,LOS ANGELES,CA,90071,34.05190981,-118.2521877,98,70271
6037294820,PR0042543,CAMINO DE GUANAJUATO,208 W ANAHEIM ST STE C,WILMINGTON,CA,90744,33.77971346,-118.2641114,92,47823
6037207102,PR0042561,REGENT CHINA INNC,739 N MAIN ST ,LOS ANGELES,CA,90012,34.05922853,-118.2371636,90,36341
6037480600,PR0042601,MIKE & ANN'S RESTAURANT,1040 S MISSION ST STE 102,SOUTH PASADENA,CA,91030,34.1158922,-118.1560637,92,109459
6037121101,PR0042619,THE TOWN CAFE,8722 SUNLAND BLVD ,SUN VALLEY,CA,91352,34.22826059,-118.3660243,94,61002
6037621004,PR0042631,ROK SUSHI KITCHEN,1200 HERMOSA AVE ,HERMOSA BEACH,CA,90254,33.86253096,-118.3998761,93,182916
6037271600,PR0042697,WHOLE FOODS MARKET - DELI DEPT,11666 NATIONAL BLVD ,LOS ANGELES,CA,90064,34.02275723,-118.4381508,99,112014
6037300600,PR0042758,PORTOBELLOS MED ITALIAN CUIS,2235 HONOLULU AVE ,MONTROSE,CA,91020,34.20632356,-118.229394,93,86921
6037602900,PR0042851,MARISCOS LOS PRIMOS,13324 S NORMANDIE AVE ,GARDENA,CA,90249,33.91151059,-118.3002391,90,47646
6037197700,PR0042951,GUISADOS,1261 W SUNSET BLVD ,LOS ANGELES,CA,90026,34.07007287,-118.2502526,92,59902
6037530101,PR0042978,SALVATORE'S,125 N 6TH ST ,MONTEBELLO,CA,90640,34.01047849,-118.1060625,96,44946
6037143902,PR0043017,AHI SUSHI,12915 VENTURA BLVD,STUDIO CITY,CA,91604,34.14538686,-118.414329,94,215898
6037701501,PR0043022,IZZY'S DELI,1433 WILSHIRE BLVD,SANTA MONICA,CA,90403,34.02761806,-118.4882844,93,115924
6037621326,PR0043035,GOOD STUFF,1617 S PACIFIC COAST HWY ,REDONDO BEACH,CA,90277,33.81924202,-118.3856922,95,140150
6037267901,PR0043041,TRIMANA,1875 CENTURY PARK E STE A,LOS ANGELES,CA,90067,34.06114626,-118.4145698,90,246237
6037702400,PR0043054,TENDER GREENS,9523 CULVER BLVD ,CULVER CITY,CA,90232,34.02341219,-118.3953278,90,105786
6037570800,PR0043063,PANERA BREAD #1118,135 LAKEWOOD CENTER MALL # #A,LAKEWOOD,CA,90712,33.85042478,-118.1421121,93,95582
6037482503,PR0043075,JADE BBQ & SEAFOOD RESTAURANT,7808 GARVEY AVE ,ROSEMEAD,CA,91770,34.06222823,-118.0990961,90,57788
6037267502,PR0043076,SANTA MONICA KITCHEN CAFE,12340 SANTA MONICA BLVD # #A,LOS ANGELES,CA,90025,34.03924914,-118.4661896,94,92802
6037532304,PR0043098,DENNY'S,7268 E GAGE AVE ,COMMERCE,CA,90040,33.9744189,-118.1271904,97,52977
6037123520,PR0043118,TEQUILAS RESTAURANT BAR/GRIL,13627 VICTORY BLVD ,VAN NUYS,CA,91401,34.18683044,-118.4300211,94,65674
6037265305,PR0043128,ELYSEE BAKERY & CAFE,1099 GAYLEY AVE ,LOS ANGELES,CA,90024,34.06029081,-118.4467758,90,41448
6037408211,PR0043225,PANERA BREAD,17501 COLIMA RD STE #D,INDUSTRY,CA,91748,33.9906074,-117.9245166,94,64159
6037701601,PR0043301,NOMA SUSHI,2031 WILSHIRE BLVD ,SANTA MONICA,CA,90403,34.03192662,-118.4827654,92,185328
6037119800,PR0043331,TACOS VALLARTA,8730 WOODMAN AVE ,PACOIMA,CA,91331,34.228768,-118.4349952,96,82843
6037543801,PR0043332,EL POLLO LOCO #5901,111 E CARSON ST ,CARSON,CA,90745,33.83238705,-118.2775058,91,82495
6037603006,PR0043333,PHO SO #1,1749 W REDONDO BEACH BLVD ,GARDENA,CA,90247,33.89018388,-118.3044265,87,61938
6037139502,PR0043343,PIZZA COOKERY,17976 VENTURA BLVD,ENCINO,CA,91316,34.16421416,-118.5243225,96,90564
6037301206,PR0043416,CASA DE RAMOS,827 W GLENOAKS BLVD ,GLENDALE,CA,91202,34.16080853,-118.2736895,93,73713
6037141201,PR0043419,HANAMI SUSHI,4454 VAN NUYS BLVD STE O,SHERMAN OAKS,CA,91403-5750,34.15229914,-118.4486603,92,97231
6037192300,PR0043441,CHIPOTLE MEXICAN GRILL,301 N LARCHMONT BLVD ,LOS ANGELES,CA,90004,34.07647977,-118.3238524,98,161943
6037310800,PR0043456,FRANKS STEAK HOUSE,916 W OLIVE AVE ,BURBANK,CA,91502,34.17326204,-118.3165392,90,85850
6037269905,PR0043457,NATALEE THAI,10101 VENICE BLVD ,LOS ANGELES,CA,90034,34.02260396,-118.4006276,92,69135
6037620904,PR0043460,BREWCO,124 MANHATTAN BEACH BLVD ,MANHATTAN BEACH,CA,90266,33.88446029,-118.411046,91,278786
6037702803,PR0043466,PIT FIRE PIZZA,12924 W WASHINGTON BLVD ,LOS ANGELES,CA,90066,33.99466758,-118.4387136,94,92070
6037651101,PR0043505,THE SAN FRANCISCAN,2520 SEPULVEDA BLVD ,TORRANCE,CA,90505,33.82182081,-118.3293369,90,113855
6037703001,PR0043533,COURTYARD BY MARRIOTT LA WES,6333 BRISTOL PKWY ,CULVER CITY,CA,90230,33.98132751,-118.3925004,94,112234
6037195600,PR0043548,MOHAWK BEND,2141 W SUNSET BLVD ,LOS ANGELES,CA,90026,34.07757459,-118.2647408,91,77751
6037310702,PR0043556,MAMA HONG'S VIETNAMESE KITCH,211 N SAN FERNANDO BLVD ,BURBANK,CA,91502,34.1816632,-118.3100591,94,63799
6037111400,PR0043575,EL QUESO GRANDE,10152 BALBOA BLVD ,GRANADA HILLS,CA,91344,34.2553609,-118.5021571,97,90303
6037430801,PR0043585,SESAME GRILL,308 E HUNTINGTON DR ,ARCADIA,CA,91006,34.14001999,-118.0229677,93,90435
6037141400,PR0043606,CORNER BAKERY CAFE #210,15626 VENTURA BLVD ,ENCINO,CA,91436,34.15478165,-118.473948,98,155516
6037532001,PR0043635,THE BUFFALO CLUB,1520 OLYMPIC BLVD,SANTA MONICA,CA,90404,34.00943991,-118.118429,95,45641
6037207710,PR0043653,CHECKER'S RESTAURANT,535 S GRAND AVE ,LOS ANGELES,CA,90071,34.04946097,-118.2548386,91,109780
6037534102,PR0043655,PANDA EXPRESS #913,7000 EASTERN AVE STE #C,BELL GARDENS,CA,90201,33.96969656,-118.1643869,95,46317
6037311700,PR0043689,TALLYRAND,1700 W OLIVE AVE ,BURBANK,CA,91506,34.16676773,-118.3230521,90,108585
6037403304,PR0043764,BARRO'S PIZZA,21000 GOLDEN SPRINGS DR ,WALNUT,CA,91789,33.99924035,-117.8456849,93,116530
6037543903,PR0043765,D J BIBINGKAHAN,860 E CARSON ST STE 123,CARSON,CA,90745,33.83090037,-118.2601783,93,80905
6037543802,PR0043782,THAI BAR-B-Q #9,441 E CARSON ST STE A&B,CARSON,CA,90745,33.8321382,-118.2687556,92,81238
6037117102,PR0043787,EL POLLO LOCO #5915,9522 SEPULVEDA BLVD ,NORTH HILLS,CA,91343,34.2434459,-118.467229,95,79736
6037480500,PR0043802,GOLDEN CHINA RESTAURANT,1115 FAIR OAKS AVE ,SOUTH PASADENA,CA,91030,34.11354493,-118.1505087,91,179407
6037113233,PR0043807,NAT'S WEST,8336 TOPANGA CANYON BLVD ,CANOGA PARK,CA,91304,34.22109474,-118.6057707,92,51916
6037554802,PR0043821,HWANG HAE DO,11746 E ARTESIA BLVD ,ARTESIA,CA,90701,33.87288767,-118.0830347,94,82673
6037408704,PR0043833,NEW GARDEN,18740 E COLIMA RD ,ROWLAND HEIGHTS,CA,91748,33.98760969,-117.895028,91,61785
6037670001,PR0043862,21 MINI,24503 NARBONNE AVE,LOMITA,CA,90717,33.80303745,-118.320257,80,80225
6037141400,PR0043866,CALIFORNIA CHICKEN CAFE,15601 VENTURA BLVD ,ENCINO,CA,91436,34.15519743,-118.4733809,97,155516
6037141400,PR0043899,LE PAIN QUOTIDIEN #216,15503 VENTURA BLVD STE 100,ENCINO,CA,91436,34.15504354,-118.4722989,96,155516
6037137104,PR0043900,THE STAND,5780 CANOGA AVE STE D,WOODLAND HILLS,CA,91364,34.17495652,-118.5972656,99,127666
6037269100,PR0043918,MR C BEVERLY HILLS,1224 BEVERWIL DR ,LOS ANGELES,CA,90035,34.05540237,-118.3989129,91,125557
6037199700,PR0043928,BARBARA'S AT THE BREWERY,620 MOULTON AVE ,LOS ANGELES,CA,90031,34.06416859,-118.2193743,90,48299
6037207502,PR0043949,BLUE COW CAFE,350 S GRAND AVE STE R-3,LOS ANGELES,CA,90071,34.0517265,-118.2521947,96,70271
6037535702,PR0043969,LA BARCA JALISCO RESTAURANT,3501 FIRESTONE BLVD ,SOUTH GATE,CA,90280,33.95476959,-118.2055865,95,45682
6037191610,PR0044018,CHOENG WUN BUFFET RESTAURANT,942 N WESTERN AVE ,LOS ANGELES,CA,90029,34.08755298,-118.3089645,92,56411
6037265510,PR0044031,MARY-ROBBS,1453 WESTWOOD BLVD ,LOS ANGELES,CA,90024,34.05432833,-118.4411698,90,79429
6037700200,PR0044051,LAUREL HARDWARE,7984 SANTA MONICA BLVD ,WEST HOLLYWOOD,CA,90046,34.09066083,-118.3643298,92,96206
6037543321,PR0044056,STUB HUB CENTER MIDDLE KITCHEN & BAR,18400 AVALON BLVD STE 300,CARSON,CA,90746-2182,33.86601413,-118.2647396,97,95295
6037800329,PR0044234,SUSHI NISHI,26799 AGOURA RD STE #1,CALABASAS,CA,91302,34.13931453,-118.7085963,96,135742
6037401002,PR0044246,FRISELLA'S ROASTERY,179 N GLENDORA AVE ,GLENDORA,CA,91740,34.13833679,-117.8658555,100,86796
6037433101,PR0044299,DENNY'S RESTAURANT #8076,9804 FLAIR DR ,EL MONTE,CA,91731,34.07169136,-118.0551898,98,60408
6037213320,PR0044332,HODORI RESTAURANT,1001 S VERMONT AVE STE 102,LOS ANGELES,CA,90006,34.05235882,-118.2918539,90,37213
6037267501,PR0044335,CAFE 50'S,11623 SANTA MONICA BLVD ,LOS ANGELES,CA,90025,34.04451683,-118.4547895,88,97882
6037405600,PR0044336,TASTY GOODY CHINESE FOOD,349 N AZUSA AVE ,WEST COVINA,CA,91791,34.07638167,-117.9078792,90,95068
6037481001,PR0044442,BOTECO,28 W MAIN ST ,ALHAMBRA,CA,91801,34.09489152,-118.1270702,94,69721
6037621204,PR0044451,RUBY'S DINER OF REDONDO,245 N HARBOR DR ,REDONDO BEACH,CA,90277,33.84413599,-118.3925678,92,110844
6037206031,PR0044464,FARMER BOYS,726 S ALAMEDA ST ,LOS ANGELES,CA,90021,34.03330236,-118.2385336,91,120320
6037532303,PR0044507,CROWNE PLAZA BANQUET KITCHEN,6131 E TELEGRAPH RD ,COMMERCE,CA,90040,33.99834803,-118.1452552,99,53556
6037276601,PR0044556,CHICAGO FOR RIBS,8311 LINCOLN BLVD ,LOS ANGELES,CA,90045,33.96225342,-118.421675,92,181458
6037910201,PR0044578,CHELLY'S CAFE,40008 10TH ST W # 107,PALMDALE,CA,93551,34.60945103,-118.147686,96,73109
6037206200,PR0044601,ZENCU SUSHI & GRILL,319 E 2ND ST STE 206,LOS ANGELES,CA,90012,34.0492905,-118.2409754,90,42665
